2281	779	0.794117647
1555	798	0.857142857
1686	582	0.931034483
543	448	0.8296875
1888	71	0.823151125
543	653	0.827697262
2318	973	0.843122677
1916	1260	0.943342776
1969	1142	0.827431047
2314	969	0.850574713
1838	73	1.0
2150	74	0.822682268
2146	494	0.937219731
2684	1123	1.0
1918	1321	0.899159664
1893	548	0.832214765
960	385	1.0
960	306	1.0
960	1298	1.0
960	601	0.992647059
1463	880	0.844990548
1463	734	0.851851852
1463	877	0.845124283
1463	8	0.850194553
118	199	0.852427184
118	1244	0.840077071
118	793	0.843283582
1375	30	0.826979472
1508	163	0.850393701
163	834	0.833333333
1508	834	0.843137255
2489	76	0.94351145
1255	346	1.0
1255	56	1.0
1255	1	1.0
1255	282	1.0
2155	938	0.772357724
810	1156	0.795275591
2155	665	0.788135593
810	887	0.808
810	1238	0.809917355
1525	1147	1.0
1865	384	0.822134387
1815	190	0.825680934
1880	309	0.933884298
2641	589	0.835571569
2078	222	1.0
2221	1139	0.992063492
1830	1011	1.0
1733	842	0.944785276
1659	216	0.761904762
1659	749	0.788830716
1659	1013	0.759472817
2631	1286	0.909090909
1853	565	0.831502153
2220	853	0.851885756
306	1298	1.0
306	385	1.0
306	960	1.0
306	601	1.0
1741	625	0.96
2190	1291	0.8385346
2528	1183	1.0
2528	140	1.0
1183	140	1.0
1397	316	0.824330672
1857	868	1.0
1674	619	0.909937888
2199	791	0.970588235
1773	45	0.868020305
1839	801	0.933035714
2368	97	0.891304348
1418	493	1.0
2359	495	0.834563346
2066	86	0.929292929
1654	535	0.904
2298	642	0.795180723
385	306	1.0
385	601	1.0
385	960	1.0
385	1298	1.0
2433	745	0.827574751
2492	180	1.0
514	577	1.0
514	488	1.0
514	832	1.0
514	976	1.0
1964	329	0.896024465
1574	327	0.782152231
1774	892	0.931205283
2179	834	0.764705882
2179	163	0.811320755
834	163	0.801886792
2673	484	0.858710562
601	960	0.992647059
601	385	1.0
601	1298	1.0
601	306	1.0
2353	204	0.826340945
2293	261	1.0
1812	167	0.79558011
1812	665	0.794285714
467	1330	0.794444444
467	887	0.772727273
467	259	0.786127168
2425	302	0.992753623
2356	485	1.0
2349	58	0.832095097
1655	310	0.944751381
2131	85	0.841541756
1974	152	0.982142857
1910	508	0.83583672
1843	1149	0.958762887
2057	326	0.869309838
2213	512	1.0
1567	733	1.0
1203	318	1.0
1203	668	1.0
2204	1028	0.833333333
2558	1045	0.989528796
1942	269	0.897183099
2590	699	0.87283237
1822	477	0.855895197
1729	520	0.809338521
1761	511	0.921965318
1442	1023	0.901098901
1471	1124	0.881773399
2552	296	0.822864889
2449	225	0.829213483
1671	712	0.848137536
1968	623	1.0
1682	337	0.88
2201	648	0.858498024
2522	462	0.882051282
2083	870	0.987951807
1967	622	0.820638821
2467	1122	0.814149284
2494	498	0.96875
1679	1005	1.0
2316	382	0.981767181
188	360	1.0
188	637	0.991017964
793	199	0.875728155
793	1244	0.886756238
2138	8	0.875
2138	880	0.874762808
793	118	0.877669903
2138	734	0.888349515
2138	877	0.882917466
1934	1296	0.844142952
1387	684	0.977054652
2563	333	0.821852732
1353	793	0.853333333
1353	118	0.858546169
1353	1244	0.8515625
1353	199	0.852071006
8	880	0.860687023
8	734	0.858283433
8	877	0.85518591
858	49	0.834196891
2203	376	0.821538462
976	577	1.0
976	514	1.0
976	832	1.0
976	488	1.0
479	188	1.0
479	637	0.96969697
1449	1058	0.898556876
2509	421	0.845892465
2198	875	0.847849854
1861	93	0.819580656
1586	319	0.905953408
1726	246	0.811312417
1726	665	0.812444444
381	887	0.815275311
381	387	0.810703229
381	192	0.806911447
1727	971	0.984528833
665	246	0.810703229
2010	387	0.816290394
2010	381	0.809924679
2010	192	0.815391267
2010	887	0.813926611
2148	37	1.0
2539	723	1.0
2675	167	0.831521739
2675	665	0.825842697
1330	887	0.815642458
1330	467	0.826589595
2123	799	0.801136364
2123	178	0.8
2123	887	0.803680982
778	665	0.804597701
778	726	0.786982249
1330	259	0.824858757
2123	993	0.780898876
778	1133	0.788571429
1523	1133	0.794285714
1523	665	0.835227273
1523	726	0.805882353
1523	778	0.814371257
178	887	0.818181818
2662	958	1.0
178	799	0.797752809
178	993	0.787709497
1820	394	0.893333333
1755	1042	0.973509934
2144	778	0.84939759
2144	1133	0.844827586
799	993	0.848314607
799	178	0.830409357
799	887	0.83030303
2144	726	0.822485207
2144	665	0.828571429
2224	611	1.0
1421	1144	0.955177743
2397	860	0.916666667
1777	189	0.978494624
2586	207	0.958579882
1407	160	0.844
2211	866	0.810483871
2387	410	0.954545455
1529	37	1.0
184	803	0.990654206
1789	390	0.81496063
1795	705	0.931192661
1485	140	1.0
1485	1183	1.0
140	1183	1.0
1970	396	0.905660377
2516	89	0.910614525
1423	354	1.0
1610	725	0.992882562
2310	37	1.0
965	803	1.0
1489	277	0.827380952
2299	861	0.96713615
1976	456	0.922764228
2450	1090	0.782178218
2620	436	0.943181818
637	188	0.991017964
637	360	0.996441281
1443	559	0.977272727
2313	459	0.864386792
1405	802	0.982507289
1678	1218	0.829736211
2448	1267	0.904929577
2079	1244	0.855445545
2079	118	0.863636364
2079	793	0.871428571
2079	199	0.854870775
734	877	0.865877712
734	880	0.86407767
734	8	0.858283433
360	188	1.0
360	637	0.996441281
2403	104	0.901618399
2473	898	0.859747546
2283	1156	0.776
2283	887	0.806451613
2283	1238	0.8
938	665	0.793103448
2283	810	0.766129032
2559	251	0.943925234
2253	356	0.887850467
2373	859	0.824742268
2237	429	0.924590164
1801	631	0.90438247
1928	425	0.987288136
1923	989	0.982876712
2303	1317	1.0
2469	126	0.886138614
1924	1273	0.828037383
2133	311	0.865102639
2232	246	0.813747228
887	381	0.816725979
887	387	0.81003107
2232	665	0.808321377
887	192	0.818457539
2623	1278	0.830601093
1661	52	0.814763231
2118	950	0.957446809
1403	1004	0.812772134
318	668	1.0
318	1203	1.0
1593	1259	0.986970684
1656	788	0.87537092
1587	814	0.824240062
2468	1339	1.0
2090	1088	0.82143446
2338	1133	0.861271676
2338	726	0.823529412
993	799	0.853107345
2338	778	0.842424242
993	178	0.829411765
993	887	0.846625767
2338	665	0.856321839
2147	60	0.988269795
282	346	1.0
282	1255	1.0
282	56	1.0
282	1	1.0
2171	5	0.834190231
2119	64	0.950276243
346	1255	1.0
346	1	1.0
346	56	1.0
346	282	1.0
1440	981	1.0
1440	78	1.0
95	354	1.0
1440	1123	0.903846154
95	1339	0.911764706
2608	368	0.862029208
56	346	1.0
56	1	1.0
56	282	1.0
56	1255	1.0
2189	65	0.816860864
2323	352	0.848375451
1735	444	0.831325301
1664	241	0.910667823
2137	890	0.788501027
1912	1093	0.831578947
1431	721	0.932670237
2571	751	0.824885284
2070	265	0.996428571
1698	32	0.99047619
2209	166	1.0
1927	341	0.964285714
2143	210	0.888888889
1465	1331	0.991803279
1721	49	0.819277108
2676	120	0.991803279
1721	858	0.804216867
2205	1052	0.916666667
1787	612	0.90942029
1417	324	0.922222222
2206	954	0.927927928
2071	178	0.81547619
2071	887	0.802469136
2071	993	0.795454545
2071	799	0.794285714
726	665	0.790697674
726	1133	0.805882353
488	832	1.0
488	577	1.0
488	976	1.0
488	514	1.0
726	778	0.81595092
2604	248	0.980582524
2295	773	0.9375
1	282	1.0
1	346	1.0
1	1255	1.0
1	56	1.0
1829	1328	0.862258953
1766	1164	0.849628589
2326	95	1.0
2326	354	1.0
981	78	1.0
2326	1339	0.901960784
2225	793	0.871455577
2225	118	0.871345029
880	734	0.877712032
880	8	0.880859375
880	877	0.872093023
981	1123	0.901960784
2225	1244	0.862135922
2225	199	0.870841487
2490	469	0.893129771
2666	573	0.881383855
1785	440	0.879310345
1409	774	0.966292135
1793	71	0.828250401
448	543	0.846889952
448	653	0.845659164
2594	614	0.967320261
1987	953	0.781065089
2602	1137	0.935361217
1298	385	1.0
1298	306	1.0
1298	601	1.0
1993	856	0.862246923
1298	960	1.0
1739	475	0.884488449
2424	635	0.83686067
1570	1104	0.810989011
2106	947	0.809659091
2124	936	0.882352941
1390	428	0.855
1512	467	0.832369942
1512	887	0.826815642
167	665	0.803370787
1512	259	0.81920904
1512	1330	0.836065574
2096	1226	0.821990642
2159	242	0.813148789
1614	597	0.892156863
1867	14	0.934782609
1534	432	0.978494624
577	976	1.0
577	832	1.0
577	488	1.0
2605	571	0.917355372
577	514	1.0
1700	280	0.97377423
668	318	1.0
668	1203	1.0
1606	948	1.0
1936	591	0.891041162
2546	1340	0.856738592
2525	59	0.867507886
1545	336	0.88593422
2636	845	0.836265223
2435	1105	0.797979798
2583	938	0.8
2583	665	0.782608696
1238	810	0.796747967
1238	1156	0.782258065
1238	887	0.786885246
1817	472	0.808432148
2222	793	0.864661654
2222	1244	0.865497076
2222	199	0.852941176
2222	118	0.859922179
877	734	0.869306931
877	8	0.858546169
877	880	0.858778626
2589	880	0.840909091
1244	793	0.863551402
1244	118	0.849902534
1244	199	0.837573386
2589	8	0.853228963
2589	877	0.860465116
2589	734	0.852071006
2217	600	1.0
1552	1241	0.89010989
1882	895	0.895348837
1535	470	0.801359517
1840	1014	0.837395865
1481	1111	0.819466582
1945	872	1.0
2358	665	0.708879185
2358	314	0.820284698
1013	216	0.824302135
1013	749	0.820244328
1013	887	0.711246201
1430	786	0.836170213
1956	879	0.990990991
1697	978	0.851449275
1959	1249	0.961038961
1747	322	0.819047619
1488	143	0.820800956
2136	854	0.970588235
1479	134	0.833333333
1350	826	0.819444444
1549	1008	0.831640834
1770	583	0.995726496
2685	1201	0.860390764
1732	665	0.81919147
387	192	0.80977086
387	887	0.810750777
387	381	0.8125
1732	246	0.822281167
1591	192	0.816925734
1591	887	0.814831261
246	665	0.814666667
1591	387	0.823737821
1591	381	0.813829787
2456	136	0.820687453
1538	595	0.822385707
1348	330	0.833428408
1681	200	0.899147727
1875	530	0.8173258
1537	246	0.834951456
1537	665	0.837106081
192	887	0.838065661
192	387	0.828028294
192	381	0.826914564
2487	624	0.826329367
